151603785,Warframe,purchase,1.0,0
151603742,Team Fortress 2,play,582.2117428241879,0
151603797,Total War: ROME II - Emperor Edition,purchase,1.0,0
151603718,Football Manager 2015,play,35.51710591239011,0
151603729,Grand Theft Auto V,purchase,1.0,0
151603789,Sid Meier's Civilization V,play,182.89978187841527,0
151603764,Total War: ROME II - Emperor Edition,purchase,1.0,0
151603720,Team Fortress 2,play,327.39194475683036,0
151603760,Left 4 Dead 2,purchase,1.0,0
151603804,Total War: ROME II - Emperor Edition,purchase,1.0,0
151603770,Sid Meier's Civilization V,purchase,1.0,0
151603770,Half-Life 2,purchase,1.0,0
151603750,Half-Life 2,play,135.3193550382109,0
151603795,The Elder Scrolls V: Skyrim,purchase,1.0,0
151603764,Total War: ROME II - Emperor Edition,play,363.82956240995844,0
151603729,Half-Life 2,purchase,1.0,0
151603755,Counter-Strike: Global Offensive,play,842.5124779186258,0
151603731,Warframe,play,465.928925236309,0
151603713,Sid Meier's Civilization V,purchase,1.0,0
151603779,The Elder Scrolls V: Skyrim,play,431.4908426000888,0
151603767,The Elder Scrolls V: Skyrim,play,61.24585247298445,0
151603799,Portal 2,play,64.97459420029375,0
151603751,The Elder Scrolls V: Skyrim,play,280.81142992204843,0
151603748,Portal 2,purchase,1.0,0
151603770,Dota 2,purchase,1.0,0
151603754,Garry's Mod,play,42.65881462730128,0
151603712,Left 4 Dead 2,play,120.88323882697216,0
151603759,Garry's Mod,play,453.23764929458173,0
151603764,Portal 2,purchase,1.0,0
151603792,Team Fortress 2,purchase,1.0,0
151603792,Counter-Strike: Global Offensive,purchase,1.0,0
151603742,Warframe,purchase,1.0,0
151603729,Football Manager 2015,play,475.1706728724936,0
151603745,Counter-Strike: Global Offensive,play,355.1197944270993,0
151603782,Sid Meier's Civilization V,play,101.19483120119972,0
151603806,Counter-Strike: Global Offensive,purchase,1.0,0
151603792,Borderlands 2,play,192.30466371191292,0
151603714,Terraria,play,176.8995650666943,0
151603738,Dota 2,purchase,1.0,0
151603758,Half-Life 2,purchase,1.0,0
151603798,Dota 2,purchase,1.0,0
151603778,Sid Meier's Civilization V,play,412.2384796239319,0
151603736,Counter-Strike: Global Offensive,play,323.441374035903,0
151603765,The Elder Scrolls V: Skyrim,play,160.89182373184377,0
151603717,Counter-Strike: Global Offensive,play,69.2159341311162,0
151603731,Total War: ROME II - Emperor Edition,play,226.98187134039068,0
151603736,Terraria,purchase,1.0,0
151603744,Football Manager 2015,play,417.47266628258484,0
151603761,Terraria,purchase,1.0,0
151603772,Dota 2,purchase,1.0,0
151603770,Counter-Strike: Global Offensive,play,493.7241441931472,0
151603774,Portal 2,purchase,1.0,0
151603740,Terraria,purchase,1.0,0
151603796,Team Fortress 2,purchase,1.0,0
151603739,Dota 2,purchase,1.0,0
151603735,Terraria,play,421.6457155044911,0
151603753,Borderlands 2,purchase,1.0,0
151603769,Football Manager 2015,purchase,1.0,0
151603735,Sid Meier's Civilization V,play,63.92780619174614,0
151603778,Dota 2,play,257.18302828504414,0
151603715,Total War: ROME II - Emperor Edition,play,240.21523534885958,0
151603717,Dota 2,play,477.8188846776258,0
151603808,Portal 2,play,154.5784077060555,0
151603762,Borderlands 2,purchase,1.0,0
151603792,Total War: ROME II - Emperor Edition,play,105.1072054083286,0
151603797,Sid Meier's Civilization V,play,337.3849747281698,0
151603733,Counter-Strike: Global Offensive,play,105.1220006226307,0
151603790,Borderlands 2,purchase,1.0,0
151603811,Portal 2,purchase,1.0,0
151603787,Garry's Mod,purchase,1.0,0
151603780,Grand Theft Auto V,play,207.1188080150837,0
151603777,Garry's Mod,play,120.8953608492342,0
151603808,Garry's Mod,play,383.7084159919235,0
151603720,Grand Theft Auto V,purchase,1.0,0
151603774,Football Manager 2015,play,379.6687987441123,0
151603783,Borderlands 2,purchase,1.0,0
151603764,The Elder Scrolls V: Skyrim,play,152.55568824263605,0
151603718,Warframe,purchase,1.0,0
151603722,Total War: ROME II - Emperor Edition,purchase,1.0,0
151603797,Team Fortress 2,play,119.8952403877943,0
151603729,Counter-Strike: Global Offensive,play,442.135269375416,0
151603801,The Elder Scrolls V: Skyrim,play,64.43879133155772,0
151603733,Left 4 Dead 2,play,445.3826329939674,0
151603723,Grand Theft Auto V,purchase,1.0,0
151603785,The Elder Scrolls V: Skyrim,play,335.43427863873075,0
151603718,Half-Life 2,purchase,1.0,0
151603804,Grand Theft Auto V,play,400.1272978376729,0
151603748,Total War: ROME II - Emperor Edition,purchase,1.0,0
151603749,Counter-Strike: Global Offensive,purchase,1.0,0
151603733,Dota 2,play,164.3010531972391,0
151603799,Total War: ROME II - Emperor Edition,play,287.35284537353397,0
151603801,Terraria,purchase,1.0,0
151603782,Warframe,purchase,1.0,0
151603806,Portal 2,play,403.24782111543425,0
151603740,Half-Life 2,purchase,1.0,0
151603734,Sid Meier's Civilization V,play,394.5886614370781,0
151603720,Garry's Mod,play,199.36187695740065,0
151603756,Total War: ROME II - Emperor Edition,play,480.107748983876,0
151603748,Garry's Mod,purchase,1.0,0
151603796,Counter-Strike: Global Offensive,purchase,1.0,0
151603746,Total War: ROME II - Emperor Edition,play,485.1955871364033,0
151603758,Dota 2,play,298.74585536661874,0
151603759,Grand Theft Auto V,purchase,1.0,0
151603810,Dota 2,play,422.4229586146875,0
151603732,The Elder Scrolls V: Skyrim,play,80.4909820818889,0
151603741,Borderlands 2,purchase,1.0,0
151603787,Half-Life 2,purchase,1.0,0
151603736,Counter-Strike: Global Offensive,purchase,1.0,0
151603716,Terraria,purchase,1.0,0
151603734,Football Manager 2015,purchase,1.0,0
151603779,Half-Life 2,purchase,1.0,0
151603718,Warframe,play,111.8962006368656,0
151603717,Team Fortress 2,purchase,1.0,0
151603800,Counter-Strike: Global Offensive,purchase,1.0,0
151603745,Portal 2,purchase,1.0,0
151603753,Total War: ROME II - Emperor Edition,purchase,1.0,0
151603714,The Elder Scrolls V: Skyrim,purchase,1.0,0
151603731,Total War: ROME II - Emperor Edition,purchase,1.0,0
151603778,Portal 2,play,129.16055880922724,0
151603717,Warframe,play,48.27958129609154,0
151603791,Borderlands 2,purchase,1.0,0
151603768,Total War: ROME II - Emperor Edition,play,56.94461462520728,0
151603781,Warframe,purchase,1.0,0
151603742,Counter-Strike: Global Offensive,play,447.35926287708446,0
151603774,Half-Life 2,play,322.3774322533694,0
151603769,Half-Life 2,purchase,1.0,0
151603775,The Elder Scrolls V: Skyrim,play,138.4299688741792,0
151603740,Sid Meier's Civilization V,play,447.28643278293083,0
151603777,Garry's Mod,purchase,1.0,0
151603803,Sid Meier's Civilization V,purchase,1.0,0
151603764,Dota 2,play,237.4886620394525,0
151603713,Sid Meier's Civilization V,play,165.7966127882905,0
151603790,Football Manager 2015,play,36.11697926167275,0
151603748,Football Manager 2015,purchase,1.0,0
151603746,Left 4 Dead 2,purchase,1.0,0
151603745,Portal 2,play,102.71188215202629,0
151603749,Left 4 Dead 2,play,384.46217030117253,0
151603725,Grand Theft Auto V,play,89.86014975806155,0
151603754,The Elder Scrolls V: Skyrim,purchase,1.0,0
151603795,Team Fortress 2,play,133.71643193851585,0
151603741,Football Manager 2015,purchase,1.0,0
151603801,Total War: ROME II - Emperor Edition,purchase,1.0,0
151603721,Team Fortress 2,purchase,1.0,0
151603732,Grand Theft Auto V,play,407.4184490867734,0
151603757,Borderlands 2,play,366.3142859507431,0
151603792,Counter-Strike: Global Offensive,play,269.43936573870434,0
151603805,Sid Meier's Civilization V,play,67.5868256216284,0
151603770,Warframe,play,499.8574260036979,0
151603772,Team Fortress 2,purchase,1.0,0
151603795,Terraria,purchase,1.0,0
151603766,Half-Life 2,play,78.44865942652197,0
151603802,Half-Life 2,purchase,1.0,0
151603751,Portal 2,purchase,1.0,0
151603718,Grand Theft Auto V,play,291.1795721684754,0
151603733,Left 4 Dead 2,purchase,1.0,0
151603742,Half-Life 2,play,343.08562166088427,0
151603730,Left 4 Dead 2,purchase,1.0,0
151603786,Team Fortress 2,play,450.91768698099986,0
151603762,Sid Meier's Civilization V,play,56.33990264254389,0
151603757,Total War: ROME II - Emperor Edition,purchase,1.0,0
151603786,Garry's Mod,purchase,1.0,0
151603784,Football Manager 2015,purchase,1.0,0
151603731,Borderlands 2,purchase,1.0,0
151603757,Grand Theft Auto V,play,493.60124138425704,0
151603715,Dota 2,purchase,1.0,0
151603790,Garry's Mod,purchase,1.0,0
151603757,Counter-Strike: Global Offensive,play,270.1723796127198,0
151603740,Warframe,purchase,1.0,0
151603804,Left 4 Dead 2,play,61.790861060893775,0
151603802,Sid Meier's Civilization V,play,184.4570279830683,0
151603799,Half-Life 2,purchase,1.0,0
151603738,Counter-Strike: Global Offensive,purchase,1.0,0
151603774,Warframe,purchase,1.0,0
151603773,Terraria,purchase,1.0,0
151603783,Total War: ROME II - Emperor Edition,purchase,1.0,0
151603749,Left 4 Dead 2,purchase,1.0,0
151603745,Grand Theft Auto V,purchase,1.0,0
151603787,Terraria,purchase,1.0,0
151603747,Team Fortress 2,play,29.79829940438827,0
151603760,Grand Theft Auto V,purchase,1.0,0
151603762,Total War: ROME II - Emperor Edition,play,393.2534211500405,0
151603749,Total War: ROME II - Emperor Edition,play,120.47029085076578,0
151603803,Half-Life 2,purchase,1.0,0
151603769,Borderlands 2,purchase,1.0,0
151603754,Team Fortress 2,purchase,1.0,0
151603752,Football Manager 2015,play,433.4179139816284,0
151603793,Borderlands 2,purchase,1.0,0
151603739,Half-Life 2,purchase,1.0,0
151603715,Counter-Strike: Global Offensive,purchase,1.0,0
151603712,Warframe,purchase,1.0,0
151603740,Dota 2,purchase,1.0,0
151603717,Garry's Mod,purchase,1.0,0
151603742,Dota 2,purchase,1.0,0
151603810,Half-Life 2,purchase,1.0,0
151603736,Dota 2,play,301.7506560822651,0
151603759,Counter-Strike: Global Offensive,play,12.449772402725177,0
151603744,Left 4 Dead 2,play,262.58615547771376,0
151603797,Counter-Strike: Global Offensive,purchase,1.0,0
151603799,Team Fortress 2,purchase,1.0,0
151603796,Left 4 Dead 2,purchase,1.0,0
151603764,Football Manager 2015,purchase,1.0,0
151603779,Counter-Strike: Global Offensive,purchase,1.0,0
151603712,Team Fortress 2,play,227.3631161593743,0
151603736,Borderlands 2,purchase,1.0,0
151603771,Dota 2,play,269.4712516181605,0
151603765,Grand Theft Auto V,play,336.6886588140556,0
151603742,Grand Theft Auto V,play,440.6713664087084,0
151603740,Football Manager 2015,play,157.18523666913632,0
151603742,Dota 2,play,434.0714940922099,0
151603790,Team Fortress 2,play,724.5445578422957,0
151603770,Half-Life 2,play,449.17463453877417,0
151603768,Sid Meier's Civilization V,play,89.37568829769273,0
151603756,Grand Theft Auto V,purchase,1.0,0
151603712,Total War: ROME II - Emperor Edition,purchase,1.0,0
151603811,Dota 2,purchase,1.0,0
151603745,Football Manager 2015,purchase,1.0,0
151603757,Sid Meier's Civilization V,purchase,1.0,0
151603769,Counter-Strike: Global Offensive,purchase,1.0,0
151603732,Dota 2,purchase,1.0,0
151603746,Grand Theft Auto V,purchase,1.0,0
151603773,Borderlands 2,play,406.107598350558,0
151603737,Football Manager 2015,purchase,1.0,0
151603747,Half-Life 2,purchase,1.0,0
151603760,Garry's Mod,purchase,1.0,0
151603776,Dota 2,purchase,1.0,0
151603715,Half-Life 2,play,77.50715283313296,0
151603720,Left 4 Dead 2,play,222.92266576119115,0
151603738,Total War: ROME II - Emperor Edition,purchase,1.0,0
151603726,Dota 2,purchase,1.0,0
151603783,The Elder Scrolls V: Skyrim,play,422.9604201097058,0
151603747,Team Fortress 2,purchase,1.0,0
151603728,Team Fortress 2,purchase,1.0,0
151603727,Garry's Mod,purchase,1.0,0
151603717,Sid Meier's Civilization V,play,53.85418754773469,0
151603721,Total War: ROME II - Emperor Edition,purchase,1.0,0
151603806,Football Manager 2015,purchase,1.0,0
151603757,Sid Meier's Civilization V,play,261.75978466788496,0
151603772,Borderlands 2,purchase,1.0,0
151603805,Terraria,play,489.47098935548667,0
151603754,Half-Life 2,play,256.85604481066537,0
151603760,Grand Theft Auto V,play,486.96224396909315,0
151603747,Total War: ROME II - Emperor Edition,purchase,1.0,0
151603756,Borderlands 2,play,475.1411343522035,0
151603776,Football Manager 2015,play,174.0527705922909,0
151603742,Counter-Strike: Global Offensive,purchase,1.0,0
151603801,Left 4 Dead 2,play,404.18598161319204,0
151603776,Grand Theft Auto V,play,158.20183680941568,0
151603795,The Elder Scrolls V: Skyrim,play,301.97309231351744,0
151603786,Left 4 Dead 2,purchase,1.0,0
151603789,Team Fortress 2,play,476.0722509743739,0
151603728,Half-Life 2,play,13.379010945993766,0
151603716,Sid Meier's Civilization V,purchase,1.0,0
151603799,Left 4 Dead 2,play,243.4891325831732,0
151603755,Borderlands 2,play,474.9360320694344,0
151603770,Terraria,play,323.8467687913974,0
151603741,Half-Life 2,play,427.690312759438,0
151603769,Dota 2,play,176.8544246381139,0
151603799,Grand Theft Auto V,purchase,1.0,0
151603748,Borderlands 2,play,231.79962391595487,0
151603750,Warframe,play,445.5215783788213,0
151603743,Counter-Strike: Global Offensive,purchase,1.0,0
151603755,Terraria,purchase,1.0,0
151603750,The Elder Scrolls V: Skyrim,purchase,1.0,0
151603800,Dota 2,play,18.602310339465415,0
151603716,Team Fortress 2,play,747.1729551653311,0
151603753,Warframe,play,332.3376343493872,0
151603765,Dota 2,play,234.2214242887431,0
151603727,Borderlands 2,play,87.00737829689189,0
151603789,Total War: ROME II - Emperor Edition,play,477.1814093523041,0
151603780,Counter-Strike: Global Offensive,play,171.47074436097688,0
151603805,Warframe,purchase,1.0,0
151603747,Grand Theft Auto V,purchase,1.0,0
151603792,Garry's Mod,purchase,1.0,0
151603811,The Elder Scrolls V: Skyrim,play,237.65372186298248,0
151603766,Terraria,purchase,1.0,0
151603791,Counter-Strike: Global Offensive,play,270.29397781438377,0
151603804,Team Fortress 2,purchase,1.0,0
151603744,Dota 2,purchase,1.0,0
151603803,The Elder Scrolls V: Skyrim,play,356.88382826817906,0
151603790,Counter-Strike: Global Offensive,play,154.29478706467472,0
151603793,Warframe,purchase,1.0,0
151603755,Team Fortress 2,play,186.37630301723595,0
151603731,Team Fortress 2,purchase,1.0,0
151603791,Left 4 Dead 2,purchase,1.0,0
151603712,The Elder Scrolls V: Skyrim,purchase,1.0,0
151603796,Team Fortress 2,play,404.71606300988395,0
151603775,The Elder Scrolls V: Skyrim,purchase,1.0,0
151603743,The Elder Scrolls V: Skyrim,purchase,1.0,0
151603727,Total War: ROME II - Emperor Edition,purchase,1.0,0
151603802,Dota 2,play,472.73000949688867,0
151603802,Portal 2,play,275.18406652145796,0
151603785,Grand Theft Auto V,purchase,1.0,0
151603731,Football Manager 2015,purchase,1.0,0
151603735,Half-Life 2,purchase,1.0,0
151603801,Sid Meier's Civilization V,purchase,1.0,0
151603717,Borderlands 2,purchase,1.0,0
151603773,Borderlands 2,purchase,1.0,0
151603739,Portal 2,play,308.0446784267385,0
151603785,Half-Life 2,purchase,1.0,0
151603803,Warframe,play,414.80358046619915,0
151603764,Counter-Strike: Global Offensive,play,153.84071851754206,0
151603786,The Elder Scrolls V: Skyrim,play,52.982402790186306,0
151603719,Warframe,play,263.5261737805642,0
151603763,Team Fortress 2,play,210.0610043079203,0
151603800,Grand Theft Auto V,purchase,1.0,0
151603728,Sid Meier's Civilization V,purchase,1.0,0
151603743,Total War: ROME II - Emperor Edition,purchase,1.0,0
151603773,Dota 2,play,409.2814452352932,0
151603807,Garry's Mod,purchase,1.0,0
151603728,Portal 2,play,245.831809350644,0
151603781,Portal 2,purchase,1.0,0
151603715,Portal 2,purchase,1.0,0
151603775,Terraria,play,250.5571752584771,0
151603785,Half-Life 2,play,326.93611176318024,0
151603804,Total War: ROME II - Emperor Edition,play,488.64646023729006,0
151603722,Football Manager 2015,play,133.4295541911711,0
151603785,Team Fortress 2,purchase,1.0,0
151603749,Football Manager 2015,play,438.1700565235581,0
151603732,Warframe,purchase,1.0,0
151603796,Total War: ROME II - Emperor Edition,play,194.0289130185388,0
151603751,Grand Theft Auto V,play,385.5081772848491,0
151603731,Terraria,play,275.93805045056337,0
151603767,Terraria,purchase,1.0,0
151603723,Team Fortress 2,purchase,1.0,0
151603751,Portal 2,play,41.4925559702978,0
151603747,Terraria,play,67.17577011800418,0
151603808,Dota 2,purchase,1.0,0
151603771,Terraria,purchase,1.0,0
151603744,Half-Life 2,purchase,1.0,0
151603759,Garry's Mod,purchase,1.0,0
151603757,Football Manager 2015,purchase,1.0,0
151603718,Grand Theft Auto V,purchase,1.0,0
151603802,Grand Theft Auto V,purchase,1.0,0
151603770,Grand Theft Auto V,purchase,1.0,0
151603791,Left 4 Dead 2,play,196.55684311448468,0
151603731,Dota 2,play,318.1246110763744,0
151603776,Total War: ROME II - Emperor Edition,play,373.34473407536234,0
151603772,Terraria,play,66.67449148939794,0
151603770,The Elder Scrolls V: Skyrim,play,79.8330540958084,0
151603727,Team Fortress 2,purchase,1.0,0
151603741,Football Manager 2015,play,24.78107996115055,0
151603714,Dota 2,play,162.7482062474434,0
151603808,Half-Life 2,play,119.9626464427372,0
151603789,Grand Theft Auto V,play,395.4667134142632,0
151603752,Football Manager 2015,purchase,1.0,0
151603798,Total War: ROME II - Emperor Edition,purchase,1.0,0
151603768,Half-Life 2,purchase,1.0,0
151603805,Half-Life 2,purchase,1.0,0
151603758,Dota 2,purchase,1.0,0
151603809,Half-Life 2,purchase,1.0,0
151603769,Counter-Strike: Global Offensive,play,36.475072584101454,0
151603731,Terraria,purchase,1.0,0
151603724,Dota 2,play,118.2230253263728,0
151603768,Borderlands 2,play,260.20898277586144,0
151603716,Sid Meier's Civilization V,play,302.44214484953443,0
151603738,Football Manager 2015,purchase,1.0,0
151603778,Counter-Strike: Global Offensive,play,193.5945682226175,0
151603752,Warframe,play,256.48228340998435,0
151603807,Football Manager 2015,purchase,1.0,0
151603809,Sid Meier's Civilization V,play,423.53439562638425,0
151603805,Half-Life 2,play,398.9162227919374,0
151603770,Sid Meier's Civilization V,play,346.7525077171651,0
151603770,Left 4 Dead 2,play,117.70675814744946,0
151603749,Borderlands 2,play,337.6745650927845,0
151603757,Counter-Strike: Global Offensive,purchase,1.0,0
151603740,Portal 2,purchase,1.0,0
151603777,Warframe,purchase,1.0,0
151603776,Dota 2,play,266.360782846169,0
151603801,Half-Life 2,play,476.89878419649904,0
151603798,Borderlands 2,purchase,1.0,0
151603807,Grand Theft Auto V,play,63.892618405703274,0
151603791,Portal 2,play,93.99596104584313,0
151603718,Left 4 Dead 2,purchase,1.0,0
151603718,Team Fortress 2,purchase,1.0,0
151603805,Football Manager 2015,purchase,1.0,0
151603775,Sid Meier's Civilization V,purchase,1.0,0
151603794,Portal 2,purchase,1.0,0
151603726,The Elder Scrolls V: Skyrim,purchase,1.0,0
151603738,Counter-Strike: Global Offensive,play,148.11201786043327,0
151603715,Terraria,play,410.4819512320292,0
151603740,Half-Life 2,play,229.53527275192258,0
151603808,Grand Theft Auto V,play,393.32710559607176,0
151603780,Warframe,purchase,1.0,0
151603788,Warframe,play,488.5066303898349,0
151603780,Terraria,play,197.63492547562893,0
151603792,Sid Meier's Civilization V,purchase,1.0,0
151603733,The Elder Scrolls V: Skyrim,play,53.53997428509409,0
151603790,Dota 2,purchase,1.0,0
151603746,Grand Theft Auto V,play,428.87597881551545,0
151603799,Half-Life 2,play,241.3563745924709,0
151603804,Terraria,play,241.5972851431463,0
151603774,Terraria,play,162.07839240755004,0
151603773,Football Manager 2015,play,392.21038169057766,0
151603776,Counter-Strike: Global Offensive,purchase,1.0,0
151603794,Garry's Mod,purchase,1.0,0
151603781,Team Fortress 2,purchase,1.0,0
151603807,Borderlands 2,play,160.1136122405086,0
151603752,Garry's Mod,purchase,1.0,0
151603792,Left 4 Dead 2,purchase,1.0,0
151603727,Counter-Strike: Global Offensive,play,474.46555633257793,0
151603740,Garry's Mod,play,306.97749587263,0
151603742,Borderlands 2,play,494.8172786402436,0
151603758,Terraria,play,259.0665816010448,0
151603717,Garry's Mod,play,172.63959070632706,0
151603733,Team Fortress 2,play,88.07062035504482,0
151603739,Garry's Mod,play,238.7299815871055,0
151603794,Football Manager 2015,purchase,1.0,0
151603796,Dota 2,purchase,1.0,0
151603782,Total War: ROME II - Emperor Edition,play,432.2685015165057,0
151603719,Portal 2,purchase,1.0,0
151603738,Terraria,play,144.07179969385692,0
151603726,Sid Meier's Civilization V,purchase,1.0,0
151603736,Left 4 Dead 2,play,388.8847903948781,0
151603751,Left 4 Dead 2,play,75.7571955020853,0
151603731,Garry's Mod,play,339.4531160644431,0
151603753,Terraria,play,48.76531108878369,0
151603800,Borderlands 2,play,405.3160642574939,0
151603749,Portal 2,purchase,1.0,0
151603755,Football Manager 2015,play,254.2687882909253,0
151603760,Counter-Strike: Global Offensive,play,389.94314107357417,0
151603794,Warframe,play,461.04656972752576,0
151603794,The Elder Scrolls V: Skyrim,purchase,1.0,0
151603806,Total War: ROME II - Emperor Edition,purchase,1.0,0
151603805,Garry's Mod,play,89.88849802321549,0
151603740,Total War: ROME II - Emperor Edition,play,137.13030118710864,0
151603794,Team Fortress 2,play,260.28131205798945,0
151603775,Dota 2,purchase,1.0,0
151603784,Team Fortress 2,play,427.2049186879948,0
151603760,Garry's Mod,play,403.95712668453575,0
151603791,Grand Theft Auto V,purchase,1.0,0
151603807,Sid Meier's Civilization V,play,329.2151886387385,0
151603715,Football Manager 2015,play,385.6091952320887,0
151603780,The Elder Scrolls V: Skyrim,play,347.58436527923277,0
151603715,Half-Life 2,purchase,1.0,0
151603757,Warframe,play,24.45664537253711,0
151603731,Counter-Strike: Global Offensive,purchase,1.0,0
151603756,Borderlands 2,purchase,1.0,0
151603730,Counter-Strike: Global Offensive,purchase,1.0,0
151603767,Sid Meier's Civilization V,play,113.17395413020103,0
151603728,Sid Meier's Civilization V,play,87.89766866215732,0
151603804,Counter-Strike: Global Offensive,purchase,1.0,0
151603809,Team Fortress 2,purchase,1.0,0
151603720,Portal 2,purchase,1.0,0
151603725,Counter-Strike: Global Offensive,play,279.8333570544513,0
151603748,Borderlands 2,purchase,1.0,0
151603733,Terraria,purchase,1.0,0
151603714,Football Manager 2015,play,251.6293877143449,0
151603712,Left 4 Dead 2,purchase,1.0,0
151603793,Half-Life 2,purchase,1.0,0
151603770,Garry's Mod,play,378.6520438329382,0
151603750,Garry's Mod,play,84.69222847163633,0
151603801,Dota 2,purchase,1.0,0
151603778,Sid Meier's Civilization V,purchase,1.0,0
151603739,Warframe,play,31.02382342498035,0
151603722,Dota 2,play,175.21337512142375,0
151603756,Team Fortress 2,purchase,1.0,0
151603716,Half-Life 2,play,416.8280948338858,0
151603795,Dota 2,play,237.98125731515205,0
151603768,Team Fortress 2,purchase,1.0,0
151603754,Counter-Strike: Global Offensive,play,1.7682246003747362,0
151603768,The Elder Scrolls V: Skyrim,purchase,1.0,0
151603770,Total War: ROME II - Emperor Edition,purchase,1.0,0
151603785,Football Manager 2015,purchase,1.0,0
151603755,Grand Theft Auto V,play,459.22477370823725,0
151603811,Total War: ROME II - Emperor Edition,play,322.6500747029272,0
151603729,Terraria,purchase,1.0,0
151603777,Half-Life 2,play,425.6166841321646,0
151603786,Terraria,play,86.48857304934737,0
151603759,Portal 2,play,259.3620269208486,0
151603778,Warframe,play,433.5964969254279,0
151603767,Grand Theft Auto V,purchase,1.0,0
151603749,The Elder Scrolls V: Skyrim,purchase,1.0,0
151603767,Terraria,play,20.06870668178243,0
151603768,Counter-Strike: Global Offensive,play,349.9254093515064,0
151603784,Grand Theft Auto V,purchase,1.0,0
151603793,Total War: ROME II - Emperor Edition,purchase,1.0,0
151603804,Borderlands 2,purchase,1.0,0
151603745,Left 4 Dead 2,play,151.2425822211828,0
151603715,Counter-Strike: Global Offensive,play,449.8223481324441,0
151603740,Left 4 Dead 2,play,57.64413603341916,0
151603785,Garry's Mod,play,173.88491318286268,0
151603762,Football Manager 2015,play,286.4367872977982,0
151603734,Team Fortress 2,play,143.6177489957393,0
151603734,Dota 2,play,8.87372093075709,0
151603808,Football Manager 2015,play,391.3201026438534,0
151603724,Garry's Mod,play,378.83755377321546,0
151603729,Left 4 Dead 2,play,192.56728635118398,0
151603780,Team Fortress 2,purchase,1.0,0
151603806,Grand Theft Auto V,play,40.71901126636445,0
151603735,Warframe,purchase,1.0,0
151603780,Football Manager 2015,play,498.587859320497,0
151603763,The Elder Scrolls V: Skyrim,purchase,1.0,0
151603728,Total War: ROME II - Emperor Edition,play,166.55758494634645,0
151603767,Team Fortress 2,play,324.09512576121784,0
151603775,Half-Life 2,purchase,1.0,0
151603747,Left 4 Dead 2,purchase,1.0,0
151603767,Left 4 Dead 2,play,76.97452719203099,0
151603787,Warframe,purchase,1.0,0
151603774,Dota 2,purchase,1.0,0
151603770,Counter-Strike: Global Offensive,purchase,1.0,0
151603749,Terraria,purchase,1.0,0
151603754,Garry's Mod,purchase,1.0,0
151603806,Total War: ROME II - Emperor Edition,play,108.15488337057296,0
151603789,Left 4 Dead 2,play,131.38255046083034,0
151603772,Garry's Mod,play,54.71466180284391,0
151603713,Warframe,purchase,1.0,0
151603737,Counter-Strike: Global Offensive,play,193.16562591376498,0
151603771,Left 4 Dead 2,play,113.73939196821529,0
151603760,Football Manager 2015,purchase,1.0,0
151603746,The Elder Scrolls V: Skyrim,play,218.75887053754286,0
151603740,Grand Theft Auto V,play,418.14889184500663,0
151603777,Sid Meier's Civilization V,purchase,1.0,0
